Time,Z
2003-03-03T16:42:25.000,1.243547993
2003-03-03T16:42:30.000,1.247276348
2003-03-03T16:42:35.000,1.2509660686
2003-03-03T16:42:40.000,1.2546170406
2003-03-03T16:42:45.000,1.2582291514
2003-03-03T16:42:50.000,1.2618022891
2003-03-03T16:42:55.000,1.2653363436
2003-03-03T16:43:00.000,1.2688312055
2003-03-03T16:43:05.000,1.2722867671
2003-03-03T16:43:10.000,1.2757029215
2003-03-03T16:43:15.000,1.2790795633
2003-03-03T16:43:20.000,1.2824165884
2003-03-03T16:43:25.000,1.2857138936
2003-03-03T16:43:30.000,1.2889713774
2003-03-03T16:43:35.000,1.2921889392
2003-03-03T16:43:40.000,1.2953664797
2003-03-03T16:43:45.000,1.2985039011
2003-03-03T16:43:50.000,1.3016011065
2003-03-03T16:43:55.000,1.3046580006
2003-03-03T16:44:00.000,1.3076744891
2003-03-03T16:44:05.000,1.310650479
2003-03-03T16:44:10.000,1.3135858789
2003-03-03T16:44:15.000,1.3164805981
2003-03-03T16:44:20.000,1.3193345478
2003-03-03T16:44:25.000,1.3221476399
2003-03-03T16:44:30.000,1.3249197881
2003-03-03T16:44:35.000,1.3276509069
2003-03-03T16:44:40.000,1.3303409124
2003-03-03T16:44:45.000,1.332989722
2003-03-03T16:44:50.000,1.3355972542
2003-03-03T16:44:55.000,1.3381634289
2003-03-03T16:45:00.000,1.3406881673
2003-03-03T16:45:05.000,1.3431713919
2003-03-03T16:45:10.000,1.3456130265
2003-03-03T16:45:15.000,1.3480129961
2003-03-03T16:45:20.000,1.3503712273
2003-03-03T16:45:25.000,1.3526876476
2003-03-03T16:45:30.000,1.354962186
2003-03-03T16:45:35.000,1.357194773
2003-03-03T16:45:40.000,1.3593853402
2003-03-03T16:45:45.000,1.3615338204
2003-03-03T16:45:50.000,1.363640148
2003-03-03T16:45:55.000,1.3657042586
2003-03-03T16:46:00.000,1.3677260891
2003-03-03T16:46:05.000,1.3697055777
2003-03-03T16:46:10.000,1.371642664
2003-03-03T16:46:15.000,1.3735372889
2003-03-03T16:46:20.000,1.3753893946
2003-03-03T16:46:25.000,1.3771989246
2003-03-03T16:46:30.000,1.3789658239
2003-03-03T16:46:35.000,1.3806900387
2003-03-03T16:46:40.000,1.3823715165
2003-03-03T16:46:45.000,1.3840102062
2003-03-03T16:46:50.000,1.385606058
2003-03-03T16:46:55.000,1.3871590236
2003-03-03T16:47:00.000,1.3886690558
2003-03-03T16:47:05.000,1.3901361088
2003-03-03T16:47:10.000,1.3915601384
2003-03-03T16:47:15.000,1.3929411014
2003-03-03T16:47:20.000,1.3942789561
2003-03-03T16:47:25.000,1.3955736622
2003-03-03T16:47:30.000,1.3968251806
2003-03-03T16:47:35.000,1.3980334737
2003-03-03T16:47:40.000,1.3991985052
2003-03-03T16:47:45.000,1.4003202402
2003-03-03T16:47:50.000,1.4013986449
2003-03-03T16:47:55.000,1.4024336873
2003-03-03T16:48:00.000,1.4034253363
2003-03-03T16:48:05.000,1.4043735625
2003-03-03T16:48:10.000,1.4052783376
2003-03-03T16:48:15.000,1.4061396349
2003-03-03T16:48:20.000,1.4069574289
2003-03-03T16:48:25.000,1.4077316954
2003-03-03T16:48:30.000,1.4084624117
2003-03-03T16:48:35.000,1.4091495565
2003-03-03T16:48:40.000,1.4097931097
2003-03-03T16:48:45.000,1.4103930526
2003-03-03T16:48:50.000,1.4109493679
2003-03-03T16:48:55.000,1.4114620397
2003-03-03T16:49:00.000,1.4119310534
2003-03-03T16:49:05.000,1.4123563958
2003-03-03T16:49:10.000,1.412738055
2003-03-03T16:49:15.000,1.4130760205
2003-03-03T16:49:20.000,1.4133702833
2003-03-03T16:49:25.000,1.4136208354
2003-03-03T16:49:30.000,1.4138276706
2003-03-03T16:49:35.000,1.4139907838
2003-03-03T16:49:40.000,1.4141101712
2003-03-03T16:49:45.000,1.4141858307
2003-03-03T16:49:50.000,1.4142177611
2003-03-03T16:49:55.000,1.4142059631
2003-03-03T16:50:00.000,1.4141504382
2003-03-03T16:50:05.000,1.4140511897
2003-03-03T16:50:10.000,1.413908222
2003-03-03T16:50:15.000,1.413721541
2003-03-03T16:50:20.000,1.4134911539
2003-03-03T16:50:25.000,1.4132170694
2003-03-03T16:50:30.000,1.4128992973
2003-03-03T16:50:35.000,1.4125378489
2003-03-03T16:50:40.000,1.435523224
2003-03-03T16:50:45.000,1.4408991397
2003-03-03T16:50:50.000,1.4458451014
2003-03-03T16:50:55.000,1.4503473725
2003-03-03T16:51:00.000,1.4543927376
2003-03-03T16:51:05.000,1.4579685773
2003-03-03T16:51:10.000,1.4610629412
2003-03-03T16:51:15.000,1.4636646207
2003-03-03T16:51:20.000,1.4657632199
2003-03-03T16:51:25.000,1.467349223
2003-03-03T16:51:30.000,1.4684140593
2003-03-03T16:51:35.000,1.4689501629
2003-03-03T16:51:40.000,1.4689510285
2003-03-03T16:51:45.000,1.4684112606
2003-03-03T16:51:50.000,1.6403741127
2003-03-03T16:51:55.000,1.5064097763
2003-03-03T16:52:00.000,1.4635117103
2003-03-03T16:52:05.000,1.4607790186
2003-03-03T16:52:10.000,1.4574966278
2003-03-03T16:52:15.000,1.4536664531
2003-03-03T16:52:20.000,1.4492916625
2003-03-03T16:52:25.000,1.4443766645
2003-03-03T16:52:30.000,1.4389270872
2003-03-03T16:52:35.000,1.4329497495
2003-03-03T16:52:40.000,1.4264526235
2003-03-03T16:52:45.000,1.5528671478
2003-03-03T16:52:50.000,1.5003695802
2003-03-03T16:52:55.000,1.3847732739
2003-03-03T16:53:00.000,1.3831562166
2003-03-03T16:53:05.000,1.3814964503
2003-03-03T16:53:10.000,1.3797940281
2003-03-03T16:53:15.000,1.3780490043
2003-03-03T16:53:20.000,1.3762614345
2003-03-03T16:53:25.000,1.3744313756
2003-03-03T16:53:30.000,1.3725588859
2003-03-03T16:53:35.000,1.370644025
2003-03-03T16:53:40.000,1.3686868537
2003-03-03T16:53:45.000,1.3666874343
2003-03-03T16:53:50.000,1.3646458302
2003-03-03T16:53:55.000,1.3625621063
2003-03-03T16:54:00.000,1.3604363287
2003-03-03T16:54:05.000,1.3582685648
2003-03-03T16:54:10.000,1.3560588832
2003-03-03T16:54:15.000,1.3538073541
2003-03-03T16:54:20.000,1.3515140487
2003-03-03T16:54:25.000,1.3491790396
2003-03-03T16:54:30.000,1.3468024006
2003-03-03T16:54:35.000,1.344384207
2003-03-03T16:54:40.000,1.3419245352
2003-03-03T16:54:45.000,1.339423463
2003-03-03T16:54:50.000,1.3368810692
2003-03-03T16:54:55.000,1.3342974343
2003-03-03T16:55:00.000,1.3316726398
2003-03-03T16:55:05.000,1.3290067685
2003-03-03T16:55:10.000,1.3262999045
2003-03-03T16:55:15.000,1.3235521331
2003-03-03T16:55:20.000,1.320763541
2003-03-03T16:55:25.000,1.3179342161
2003-03-03T16:55:30.000,1.3150642475
2003-03-03T16:55:35.000,1.3121537257
2003-03-03T16:55:40.000,1.3092027421
2003-03-03T16:55:45.000,1.3062113898
2003-03-03T16:55:50.000,1.3031797628
2003-03-03T16:55:55.000,1.3001079566
2003-03-03T16:56:00.000,1.2969960676
2003-03-03T16:56:05.000,1.2938441939
2003-03-03T16:56:10.000,1.2906524344
2003-03-03T16:56:15.000,1.2874208895
2003-03-03T16:56:20.000,1.2841496607
2003-03-03T16:56:25.000,1.2808388507
2003-03-03T16:56:30.000,1.2774885635
2003-03-03T16:56:35.000,1.2740989042
2003-03-03T16:56:40.000,1.2706699793
2003-03-03T16:56:45.000,1.2672018964
2003-03-03T16:56:50.000,1.2636947642
2003-03-03T16:56:55.000,1.2601486928
2003-03-03T16:57:00.000,1.2565637934
2003-03-03T16:57:05.000,1.2529401782
2003-03-03T16:57:10.000,1.2492779611
2003-03-03T16:57:15.000,1.2455772566
2003-03-03T16:57:20.000,1.2418381807
2003-03-03T16:57:25.000,1.2380608506
2003-03-03T16:57:30.000,1.2342453845
2003-03-03T16:57:35.000,1.2303919019
2003-03-03T16:57:40.000,1.2265005235
2003-03-03T16:57:45.000,1.2225713711
2003-03-03T16:57:50.000,1.2186045675
2003-03-03T16:57:55.000,1.214600237
2003-03-03T16:58:00.000,1.2105585047
2003-03-03T16:58:05.000,1.2064794971
2003-03-03T16:58:10.000,1.2023633416
2003-03-03T16:58:15.000,1.1982101671
2003-03-03T16:58:20.000,1.1940201033
2003-03-03T16:58:25.000,1.1897932811
2003-03-03T16:58:30.000,1.1855298327
2003-03-03T16:58:35.000,1.1812298912
2003-03-03T16:58:40.000,1.1768935909
2003-03-03T16:58:45.000,1.1725210672
2003-03-03T16:58:50.000,1.1681124568
2003-03-03T16:58:55.000,1.1636678971
2003-03-03T16:59:00.000,1.1591875269
2003-03-03T16:59:05.000,1.1546714861
2003-03-03T16:59:10.000,1.1501199156
2003-03-03T16:59:15.000,1.1455329573
2003-03-03T16:59:20.000,1.1409107544
2003-03-03T16:59:25.000,1.136253451
2003-03-03T16:59:30.000,1.1315611923
2003-03-03T16:59:35.000,1.1268341246
2003-03-03T16:59:40.000,1.1220723953
2003-03-03T16:59:45.000,1.1172761528
2003-03-03T16:59:50.000,1.1124455465
2003-03-03T16:59:55.000,1.107580727
2003-03-03T17:00:00.000,1.1026818458
2003-03-03T17:00:05.000,1.0977490555
2003-03-03T17:00:10.000,1.0927825097
2003-03-03T17:00:15.000,1.0877823631
2003-03-03T17:00:20.000,1.0827487713
2003-03-03T17:00:25.000,1.0776818912
2003-03-03T17:00:30.000,1.0725818802
2003-03-03T17:00:35.000,1.0674488972
2003-03-03T17:00:40.000,1.062283102
2003-03-03T17:00:45.000,1.0570846551
2003-03-03T17:00:50.000,1.0518537183
2003-03-03T17:00:55.000,1.0465904543
2003-03-03T17:01:00.000,1.0412950268
2003-03-03T17:01:05.000,1.0359676004
2003-03-03T17:01:10.000,1.0306083408
2003-03-03T17:01:15.000,1.0252174145
2003-03-03T17:01:20.000,1.0197949891
2003-03-03T17:01:25.000,1.0143412332
2003-03-03T17:01:30.000,1.008856316
2003-03-03T17:01:35.000,1.0033404082
2003-03-03T17:01:40.000,0.9977936809
2003-03-03T17:01:45.000,0.9922163065
2003-03-03T17:01:50.000,0.9866084582
2003-03-03T17:01:55.000,0.9809703101
2003-03-03T17:02:00.000,0.9753020372
2003-03-03T17:02:05.000,0.9696038155
2003-03-03T17:02:10.000,0.9638758219
2003-03-03T17:02:15.000,0.9581182341
2003-03-03T17:02:20.000,0.9523312308
2003-03-03T17:02:25.000,0.9465149916
2003-03-03T17:02:30.000,0.9406696967
2003-03-03T17:02:35.000,0.9347955277
2003-03-03T17:02:40.000,0.9288926666
2003-03-03T17:02:45.000,0.9229612964
2003-03-03T17:02:50.000,0.9170016012
2003-03-03T17:02:55.000,0.9110137656
2003-03-03T17:03:00.000,0.9049979753
2003-03-03T17:03:05.000,0.8989544166
2003-03-03T17:03:10.000,0.892883277
2003-03-03T17:03:15.000,0.8867847445
2003-03-03T17:03:20.000,0.880659008
2003-03-03T17:03:25.000,0.8745062574
2003-03-03T17:03:30.000,0.8683266832
2003-03-03T17:03:35.000,0.8621204767
2003-03-03T17:03:40.000,0.8558878302
2003-03-03T17:03:45.000,0.8496289367
2003-03-03T17:03:50.000,0.8433439899
2003-03-03T17:03:55.000,0.8370331844
2003-03-03T17:04:00.000,0.8306967154
2003-03-03T17:04:05.000,0.8243347792
2003-03-03T17:04:10.000,0.8179475725
2003-03-03T17:04:15.000,0.811535293
2003-03-03T17:04:20.000,0.805098139
2003-03-03T17:04:25.000,0.7986363098
2003-03-03T17:04:30.000,0.792150005
2003-03-03T17:04:35.000,0.7856394254
2003-03-03T17:04:40.000,0.7791047722
2003-03-03T17:04:45.000,0.7725462476
2003-03-03T17:04:50.000,0.7659640541
2003-03-03T17:04:55.000,0.7593583954
2003-03-03T17:05:00.000,0.7527294755
2003-03-03T17:05:05.000,0.7460774994
2003-03-03T17:05:10.000,0.7394026726
2003-03-03T17:05:15.000,0.7327052012
2003-03-03T17:05:20.000,0.7259852923
2003-03-03T17:05:25.000,0.7192431534
2003-03-03T17:05:30.000,0.7124789927
2003-03-03T17:05:35.000,0.7056930191
2003-03-03T17:05:40.000,0.6988854422
2003-03-03T17:05:45.000,0.6920564722
2003-03-03T17:05:50.000,0.6852063199
2003-03-03T17:05:55.000,0.6783351967
2003-03-03T17:06:00.000,0.6714433148
2003-03-03T17:06:05.000,0.6645308869
2003-03-03T17:06:10.000,0.6575981262
2003-03-03T17:06:15.000,0.6506452466
2003-03-03T17:06:20.000,0.6436724628
2003-03-03T17:06:25.000,0.6366799897
2003-03-03T17:06:30.000,0.6296680431
2003-03-03T17:06:35.000,0.6226368393
2003-03-03T17:06:40.000,0.615586595
2003-03-03T17:06:45.000,0.6085175278
2003-03-03T17:06:50.000,0.6014298554
2003-03-03T17:06:55.000,0.5943237966
2003-03-03T17:07:00.000,0.5871995702
2003-03-03T17:07:05.000,0.5800573959
2003-03-03T17:07:10.000,0.5728974939
2003-03-03T17:07:15.000,0.5657200847
2003-03-03T17:07:20.000,0.5585253895
2003-03-03T17:07:25.000,0.5513136301
2003-03-03T17:07:30.000,0.5440850285
2003-03-03T17:07:35.000,0.5368398075
2003-03-03T17:07:40.000,0.5295781902
2003-03-03T17:07:45.000,0.5223004002
2003-03-03T17:07:50.000,0.5150066618
2003-03-03T17:07:55.000,0.5076971994
2003-03-03T17:08:00.000,0.5003722381
2003-03-03T17:08:05.000,0.4930320034
2003-03-03T17:08:10.000,0.4856767214
2003-03-03T17:08:15.000,0.4783066183
2003-03-03T17:08:20.000,0.470921921
2003-03-03T17:08:25.000,0.4635228568
2003-03-03T17:08:30.000,0.4561096534
2003-03-03T17:08:35.000,0.4486825387
2003-03-03T17:08:40.000,0.4412417415
2003-03-03T17:08:45.000,0.4337874904
2003-03-03T17:08:50.000,0.4263200149
2003-03-03T17:08:55.000,0.4188395446
2003-03-03T17:09:00.000,0.4113463096
2003-03-03T17:09:05.000,0.4038405402
2003-03-03T17:09:10.000,0.3963224673
2003-03-03T17:09:15.000,0.388792322
2003-03-03T17:09:20.000,0.3812503359
2003-03-03T17:09:25.000,0.3736967407
2003-03-03T17:09:30.000,0.3661317686
2003-03-03T17:09:35.000,0.3585556521
2003-03-03T17:09:40.000,0.3509686242
2003-03-03T17:09:45.000,0.3433709178
2003-03-03T17:09:50.000,0.3357627665
2003-03-03T17:09:55.000,0.328144404
2003-03-03T17:10:00.000,0.3205160644
2003-03-03T17:10:05.000,0.3128779819
2003-03-03T17:10:10.000,0.3052303912
2003-03-03T17:10:15.000,0.2975735272
2003-03-03T17:10:20.000,0.289907625
2003-03-03T17:10:25.000,0.28223292
2003-03-03T17:10:30.000,0.2745496479
2003-03-03T17:10:35.000,0.2668580446
2003-03-03T17:10:40.000,0.2591583461
2003-03-03T17:10:45.000,0.2514507889
2003-03-03T17:10:50.000,0.2437356095
2003-03-03T17:10:55.000,0.2360130448
2003-03-03T17:11:00.000,0.2282833317
2003-03-03T17:11:05.000,0.2205467075
2003-03-03T17:11:10.000,0.2128034095
2003-03-03T17:11:15.000,0.2050536754
2003-03-03T17:11:20.000,0.1972977428
2003-03-03T17:11:25.000,0.1895358498
2003-03-03T17:11:30.000,0.1817682343
2003-03-03T17:11:35.000,0.1739951348
2003-03-03T17:11:40.000,0.1662167895
2003-03-03T17:11:45.000,0.1584334371
2003-03-03T17:11:50.000,0.1506453162
2003-03-03T17:11:55.000,0.1428526655
2003-03-03T17:12:00.000,0.1350557242
2003-03-03T17:12:05.000,0.1272547311
2003-03-03T17:12:10.000,0.1194499255
2003-03-03T17:12:15.000,0.1116415465
2003-03-03T17:12:20.000,0.1038298336
2003-03-03T17:12:25.000,0.0960150261
2003-03-03T17:12:30.000,0.0881973636
2003-03-03T17:12:35.000,0.0803770856
2003-03-03T17:12:40.000,0.0725544318
2003-03-03T17:12:45.000,0.0647296418
2003-03-03T17:12:50.000,0.0569029554
2003-03-03T17:12:55.000,0.0490746124
2003-03-03T17:13:00.000,0.0412448526
2003-03-03T17:13:05.000,0.0334139158
2003-03-03T17:13:10.000,0.0255820418
2003-03-03T17:13:15.000,0.0177494707
2003-03-03T17:13:20.000,0.0099164422
2003-03-03T17:13:25.000,0.0020831962
2003-03-03T17:13:30.000,-0.0057500274
2003-03-03T17:13:35.000,-0.0135829888
2003-03-03T17:13:40.000,-0.0214154482
2003-03-03T17:13:45.000,-0.0292471657
2003-03-03T17:13:50.000,-0.0370779016
2003-03-03T17:13:55.000,-0.0449074161
2003-03-03T17:14:00.000,-0.0527354698
2003-03-03T17:14:05.000,-0.0605618228
2003-03-03T17:14:10.000,-0.0683862357
2003-03-03T17:14:15.000,-0.0762084691
2003-03-03T17:14:20.000,-0.0840282836
2003-03-03T17:14:25.000,-0.0918454398
2003-03-03T17:14:30.000,-0.0996596986
2003-03-03T17:14:35.000,-0.1074708209
2003-03-03T17:14:40.000,-0.1152785678
2003-03-03T17:14:45.000,-0.1230827003
2003-03-03T17:14:50.000,-0.1308829797
2003-03-03T17:14:55.000,-0.1386791675
2003-03-03T17:15:00.000,-0.1464710251
2003-03-03T17:15:05.000,-0.1542583142
2003-03-03T17:15:10.000,-0.1620407968
2003-03-03T17:15:15.000,-0.1698182347
2003-03-03T17:15:20.000,-0.1775903901
2003-03-03T17:15:25.000,-0.1853570253
2003-03-03T17:15:30.000,-0.193117903
2003-03-03T17:15:35.000,-0.2008727857
2003-03-03T17:15:40.000,-0.2086214364
2003-03-03T17:15:45.000,-0.2163636182
2003-03-03T17:15:50.000,-0.2240990943
2003-03-03T17:15:55.000,-0.2318276284
2003-03-03T17:16:00.000,-0.2395489842
2003-03-03T17:16:05.000,-0.2472629256
2003-03-03T17:16:10.000,-0.2549692169
2003-03-03T17:16:15.000,-0.2626676225
2003-03-03T17:16:20.000,-0.2703579072
2003-03-03T17:16:25.000,-0.278039836
2003-03-03T17:16:30.000,-0.285713174
2003-03-03T17:16:35.000,-0.2933776868
2003-03-03T17:16:40.000,-0.3010331402
2003-03-03T17:16:45.000,-0.3086793003
2003-03-03T17:16:50.000,-0.3163159334
2003-03-03T17:16:55.000,-0.3239428063
2003-03-03T17:17:00.000,-0.3315596858
2003-03-03T17:17:05.000,-0.3391663394
2003-03-03T17:17:10.000,-0.3467625346
2003-03-03T17:17:15.000,-0.3543480394
2003-03-03T17:17:20.000,-0.3619226221
2003-03-03T17:17:25.000,-0.3694860513
2003-03-03T17:17:30.000,-0.3770380959
2003-03-03T17:17:35.000,-0.3845785253
2003-03-03T17:17:40.000,-0.3921071092
2003-03-03T17:17:45.000,-0.3996236177
2003-03-03T17:17:50.000,-0.4071278212
2003-03-03T17:17:55.000,-0.4146194906
2003-03-03T17:18:00.000,-0.4220983969
2003-03-03T17:18:05.000,-0.429564312
2003-03-03T17:18:10.000,-0.4370170077
2003-03-03T17:18:15.000,-0.4444562565
2003-03-03T17:18:20.000,-0.4518818312
2003-03-03T17:18:25.000,-0.4592935052
2003-03-03T17:18:30.000,-0.466691052
2003-03-03T17:18:35.000,-0.4740742459
2003-03-03T17:18:40.000,-0.4814428615
2003-03-03T17:18:45.000,-0.4887966737
2003-03-03T17:18:50.000,-0.496135458
2003-03-03T17:18:55.000,-0.5034589904
2003-03-03T17:19:00.000,-0.5107670474
2003-03-03T17:19:05.000,-0.5180594058
2003-03-03T17:19:10.000,-0.525335843
2003-03-03T17:19:15.000,-0.5325961369
2003-03-03T17:19:20.000,-0.5398400659
2003-03-03T17:19:25.000,-0.5470674088
2003-03-03T17:19:30.000,-0.5542779451
2003-03-03T17:19:35.000,-0.5614714546
2003-03-03T17:19:40.000,-0.5686477177
2003-03-03T17:19:45.000,-0.5758065155
2003-03-03T17:19:50.000,-0.5829476295
2003-03-03T17:19:55.000,-0.5900708416
2003-03-03T17:20:00.000,-0.5971759345
2003-03-03T17:20:05.000,-0.6042626913
2003-03-03T17:20:10.000,-0.6113308957
2003-03-03T17:20:15.000,-0.618380332
2003-03-03T17:20:20.000,-0.6254107851
2003-03-03T17:20:25.000,-0.6324220404
2003-03-03T17:20:30.000,-0.6394138839
2003-03-03T17:20:35.000,-0.6463861023
2003-03-03T17:20:40.000,-0.6533384827
2003-03-03T17:20:45.000,-0.660270813
2003-03-03T17:20:50.000,-0.6671828817
2003-03-03T17:20:55.000,-0.6740744777
2003-03-03T17:21:00.000,-0.6809453909
2003-03-03T17:21:05.000,-0.6877954115
2003-03-03T17:21:10.000,-0.6946243304
2003-03-03T17:21:15.000,-0.7014319393
2003-03-03T17:21:20.000,-0.7082180305
2003-03-03T17:21:25.000,-0.7149823968
2003-03-03T17:21:30.000,-0.7217248318
2003-03-03T17:21:35.000,-0.7284451299
2003-03-03T17:21:40.000,-0.7351430858
2003-03-03T17:21:45.000,-0.7418184953
2003-03-03T17:21:50.000,-0.7484711545
2003-03-03T17:21:55.000,-0.7551008606
2003-03-03T17:22:00.000,-0.7617074111
2003-03-03T17:22:05.000,-0.7682906046
2003-03-03T17:22:10.000,-0.77485024
2003-03-03T17:22:15.000,-0.7813861172
2003-03-03T17:22:20.000,-0.7878980369
2003-03-03T17:22:25.000,-0.7943858001
2003-03-03T17:22:30.000,-0.8008492091
2003-03-03T17:22:35.000,-0.8072880664
2003-03-03T17:22:40.000,-0.8137021757
2003-03-03T17:22:45.000,-0.8200913413
2003-03-03T17:22:50.000,-0.826455368
2003-03-03T17:22:55.000,-0.8327940617
2003-03-03T17:23:00.000,-0.839107229
2003-03-03T17:23:05.000,-0.8453946772
2003-03-03T17:23:10.000,-0.8516562144
2003-03-03T17:23:15.000,-0.8578916495
2003-03-03T17:23:20.000,-0.8641007921
2003-03-03T17:23:25.000,-0.8702834529
2003-03-03T17:23:30.000,-0.8764394431
2003-03-03T17:23:35.000,-0.8825685749
2003-03-03T17:23:40.000,-0.8886706611
2003-03-03T17:23:45.000,-0.8947455156
2003-03-03T17:23:50.000,-0.9007929529
2003-03-03T17:23:55.000,-0.9068127885
2003-03-03T17:24:00.000,-0.9128048349
2003-03-03T17:24:05.000,-0.9187688882
2003-03-03T17:24:10.000,-0.9247047904
2003-03-03T17:24:15.000,-0.9306123719
2003-03-03T17:24:20.000,-0.9364914509
2003-03-03T17:24:25.000,-0.9423418423
2003-03-03T17:24:30.000,-0.9481633637
2003-03-03T17:24:35.000,-0.9539558378
2003-03-03T17:24:40.000,-0.9597190917
2003-03-03T17:24:45.000,-0.9654529559
2003-03-03T17:24:50.000,-0.9711572612
2003-03-03T17:24:55.000,-0.9768318355
2003-03-03T17:25:00.000,-0.9824765021
2003-03-03T17:25:05.000,-0.9880910777
2003-03-03T17:25:10.000,-0.9936753734
2003-03-03T17:25:15.000,-0.9992291973
2003-03-03T17:25:20.000,-1.0047523603
2003-03-03T17:25:25.000,-1.0102446855
2003-03-03T17:25:30.000,-1.0157060212
2003-03-03T17:25:35.000,-1.0211362591
2003-03-03T17:25:40.000,-1.026535357
2003-03-03T17:25:45.000,-1.0319031418
2003-03-03T17:25:50.000,-1.0372392308
2003-03-03T17:25:55.000,-1.0425434732
2003-03-03T17:26:00.000,-1.0478158316
2003-03-03T17:26:05.000,-1.0530562627
2003-03-03T17:26:10.000,-1.0582646535
2003-03-03T17:26:15.000,-1.0634408003
2003-03-03T17:26:20.000,-1.068584421
2003-03-03T17:26:25.000,-1.0736951894
2003-03-03T17:26:30.000,-1.0787727812
2003-03-03T17:26:35.000,-1.0838169229
2003-03-03T17:26:40.000,-1.0888274335
2003-03-03T17:26:45.000,-1.0938042505
2003-03-03T17:26:50.000,-1.0987474337
2003-03-03T17:26:55.000,-1.1036571353
2003-03-03T17:27:00.000,-1.1085335337
2003-03-03T17:27:05.000,-1.1133767207
2003-03-03T17:27:10.000,-1.1181865378
2003-03-03T17:27:15.000,-1.122962355
2003-03-03T17:27:20.000,-1.1277029614
2003-03-03T17:27:25.000,-1.1324086914
2003-03-03T17:27:30.000,-1.1370797441
2003-03-03T17:27:35.000,-1.1417159764
2003-03-03T17:27:40.000,-1.1463172467
2003-03-03T17:27:45.000,-1.150883414
2003-03-03T17:27:50.000,-1.1554143388
2003-03-03T17:27:55.000,-1.1599098824
2003-03-03T17:28:00.000,-1.1643699072
2003-03-03T17:28:05.000,-1.1687942768
2003-03-03T17:28:10.000,-1.1731828559
2003-03-03T17:28:15.000,-1.1775355101
2003-03-03T17:28:20.000,-1.1818521063
2003-03-03T17:28:25.000,-1.1861325121
2003-03-03T17:28:30.000,-1.1903765967
2003-03-03T17:28:35.000,-1.1945842298
2003-03-03T17:28:40.000,-1.1987552826
2003-03-03T17:28:45.000,-1.2028896273
2003-03-03T17:28:50.000,-1.2069871373
2003-03-03T17:28:55.000,-1.2110476872
2003-03-03T17:29:00.000,-1.2150711528
2003-03-03T17:29:05.000,-1.2190574106
2003-03-03T17:29:10.000,-1.2230063386
2003-03-03T17:29:15.000,-1.2269178155
2003-03-03T17:29:20.000,-1.2307917216
2003-03-03T17:29:25.000,-1.2346279381
2003-03-03T17:29:30.000,-1.2384263473
2003-03-03T17:29:35.000,-1.2421868328
2003-03-03T17:29:40.000,-1.2459092792
2003-03-03T17:29:45.000,-1.2495935724
2003-03-03T17:29:50.000,-1.2532395992
2003-03-03T17:29:55.000,-1.256847248
2003-03-03T17:30:00.000,-1.2604164078
2003-03-03T17:30:05.000,-1.2639469692
2003-03-03T17:30:10.000,-1.2674388239
2003-03-03T17:30:15.000,-1.2708918645
2003-03-03T17:30:20.000,-1.274305985
2003-03-03T17:30:25.000,-1.2776810806
2003-03-03T17:30:30.000,-1.2810170476
2003-03-03T17:30:35.000,-1.2843137835
2003-03-03T17:30:40.000,-1.287571187
2003-03-03T17:30:45.000,-1.2907891579
2003-03-03T17:30:50.000,-1.2939675973
2003-03-03T17:30:55.000,-1.2971064075
2003-03-03T17:31:00.000,-1.3002054919
2003-03-03T17:31:05.000,-1.3032647552
2003-03-03T17:31:10.000,-1.3062841033
2003-03-03T17:31:15.000,-1.3092634432
2003-03-03T17:31:20.000,-1.3122026833
2003-03-03T17:31:25.000,-1.3151017329
2003-03-03T17:31:30.000,-1.3179605028
2003-03-03T17:31:35.000,-1.320778905
2003-03-03T17:31:40.000,-1.3235568526
2003-03-03T17:31:45.000,-1.3262942599
2003-03-03T17:31:50.000,-1.3289910426
2003-03-03T17:31:55.000,-1.3316471175
2003-03-03T17:32:00.000,-1.3342624027
2003-03-03T17:32:05.000,-1.3368368174
2003-03-03T17:32:10.000,-1.3393702821
2003-03-03T17:32:15.000,-1.3418627187
2003-03-03T17:32:20.000,-1.3443140502
2003-03-03T17:32:25.000,-1.3467242007
2003-03-03T17:32:30.000,-1.3490930959
2003-03-03T17:32:35.000,-1.3514206624
2003-03-03T17:32:40.000,-1.3537068283
2003-03-03T17:32:45.000,-1.3559515228
2003-03-03T17:32:50.000,-1.3581546764
2003-03-03T17:32:55.000,-1.3603162208
2003-03-03T17:33:00.000,-1.3624360892
2003-03-03T17:33:05.000,-1.3645142158
2003-03-03T17:33:10.000,-1.3665505362
2003-03-03T17:33:15.000,-1.368544987
2003-03-03T17:33:20.000,-1.3704975066
2003-03-03T17:33:25.000,-1.3724080342
2003-03-03T17:33:30.000,-1.3742765103
2003-03-03T17:33:35.000,-1.3761028771
2003-03-03T17:33:40.000,-1.3778870775
2003-03-03T17:33:45.000,-1.3796290561
2003-03-03T17:33:50.000,-1.3813287586
2003-03-03T17:33:55.000,-1.3829861321
2003-03-03T17:34:00.000,-1.3846011247
2003-03-03T17:34:05.000,-1.3861736862
2003-03-03T17:34:10.000,-1.3877037673
2003-03-03T17:34:15.000,-1.3891913202
2003-03-03T17:34:20.000,-1.3906362984
2003-03-03T17:34:25.000,-1.3920386567
2003-03-03T17:34:30.000,-1.3933983509
2003-03-03T17:34:35.000,-1.3947153385
